CaseNum,Status_Short,Date,Status,Generated_at,Desc
1990327621,8-Rejected,2019-09-03,Rejected-Improperly Filed,20210501-235805,"On September 3, 2019, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990327621, because it was not filed correctly.  We mailed your case back to you, including any supporting materials and fee.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990327622,8-Rejected,2019-09-03,Rejected-Improperly Filed,20210501-235805,"On September 3, 2019, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990327622, because it was not filed correctly.  We mailed your case back to you, including any supporting materials and fee.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990327623,8-Rejected,2019-09-03,Rejected-Improperly Filed,20210501-235805,"On September 3, 2019, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990327623, because it was not filed correctly.  We mailed your case back to you, including any supporting materials and fee.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990327624,8-Rejected,2019-09-03,Rejected-Improperly Filed,20210501-235805,"On September 3, 2019, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990327624, because it was not filed correctly.  We mailed your case back to you, including any supporting materials and fee.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990327626,0-Received,2021-09-22,Case Was Transferred,20210923-094126,"On September 22, 2021, your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990327626, was transferred to another USCIS office. That office now has jurisdiction over your case. We sent you a notice that explains why we moved your case. Please follow the instructions in the notice. If you do not receive your notice by October 22, 2021, please go to www.uscis.gov/e-request to request a copy of the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990327635,4-Approved,2021-07-01,Card Was Delivered,20210701-182814,"On July 1, 2021, the Post Office delivered your new card for Receipt Number WAC1990327635, to the address that you gave us.  The tracking number assigned is 9205590153708408859055.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990327638,4-Approved,2021-07-01,Card Was Delivered,20210701-182814,"On July 1, 2021, the Post Office delivered your new card for Receipt Number WAC1990327638, to the address that you gave us.  The tracking number assigned is 9205590153708408856399.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990327642,1-Fingerprint-taken,2019-11-25,Fingerprints Taken,20210501-235805,"As of November 25, 2019, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990327642, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990328149,4-Denied,2022-02-28,Case Was Denied,20220301-080148,"On February 28, 2022, we denied your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990328149.  We sent you a denial notice that explains why we denied your case and your options.  Please follow the instructions in the notice.  If you do not receive your denial notice by March 15, 2022, please go to www.uscis.gov/e-request  to request a copy of the notice.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990328152,2a-RFE,2022-03-09,RFE Sent,20220310-100551,"On March 9, 2022, we sent a request for initial evidence for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990328152.  The request for evidence explains what we need from you.  We will not take action on your case until we receive the evidence or the deadline to submit it expires. Please follow the instructions in the request for evidence.  If you do not receive your request for evidence by March 24, 2022, please go to www.uscis.gov/e-request  to request a copy of the notice.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990328155,2a-RFE,2022-03-09,RFE Sent,20220310-100551,"On March 9, 2022, we sent a request for initial evidence for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990328155.  The request for evidence explains what we need from you.  We will not take action on your case until we receive the evidence or the deadline to submit it expires. Please follow the instructions in the request for evidence.  If you do not receive your request for evidence by March 24, 2022, please go to www.uscis.gov/e-request  to request a copy of the notice.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990328158,2a-RFE,2022-03-09,RFE Sent,20220310-100551,"On March 9, 2022, we sent a request for initial evidence for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990328158.  The request for evidence explains what we need from you.  We will not take action on your case until we receive the evidence or the deadline to submit it expires. Please follow the instructions in the request for evidence.  If you do not receive your request for evidence by March 24, 2022, please go to www.uscis.gov/e-request  to request a copy of the notice.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990328161,0-Received,2022-02-14,Case Was Transferred,20220215-081518,"On February 14, 2022, we transferred your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990328161, to another office for processing and sent you a transfer notice. The notice explains why we transferred your case. Please follow the instructions in the notice. If you do not receive your notice by March 16, 2022, please go to www.uscis.gov/e-request to request a copy of the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990328179,0-Received,2022-02-15,Case Was Transferred,20220216-090157,"On February 15, 2022, your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990328179, was transferred to another USCIS office. That office now has jurisdiction over your case. We sent you a notice that explains why we moved your case. Please follow the instructions in the notice. If you do not receive your notice by March 17, 2022, please go to www.uscis.gov/e-request to request a copy of the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
